Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
203,1982,John Lambert,PF,29,TOT,63,7,764,12,8.2,0.48,0.036,0.213,7.8,18.2,12.9,6,1.1,1.2,18.2,14,-0.2,0.8,0.6,0.035,-3.8,0.2,-3.6,-0.3,86,197,0.437,1,7,0.143,85,190,0.447,0.439,34,42,0.81,55,123,178,37,18,16,48,123,207
206,1982,Jeff Lamp,SF,22,POR,54,0,617,11,9.8,0.561,0.005,0.311,4.4,7.2,5.8,6,1.2,0.1,16.8,17.8,0.3,0.3,0.6,0.048,-2.4,-2.3,-4.8,-0.4,100,196,0.51,0,1,0,100,195,0.513,0.51,50,61,0.82,24,40,64,28,16,1,45,83,250
207,1982,Mark Landsberger,PF,26,LAL,75,1,1134,15,10.3,0.449,0.006,0.198,16.3,22,19.3,3.3,0.4,0.3,12.1,14.2,0.5,1.2,1.7,0.072,-2.7,-2.1,-4.8,-0.8,144,329,0.438,0,2,0,144,327,0.44,0.438,33,65,0.508,164,237,401,32,10,7,49,134,321
208,1982,Bob Lanier,C,33,MIL,74,72,1986,27,17.4,0.596,0.003,0.332,5.5,16.5,11.2,16,1.7,1.6,16.6,20.7,3.2,3.4,6.6,0.16,0.8,1.4,2.2,2.1,407,729,0.558,0,2,0,407,727,0.56,0.558,182,242,0.752,92,296,388,219,72,56,166,211,996
209,1982,Allen Leavell,PG,24,HOU,79,61,2150,27,16.4,0.507,0.039,0.17,2.4,6.3,4.3,29.8,3.4,0.4,15.2,19.1,2.7,2.1,4.8,0.107,0.9,-0.3,0.6,1.4,370,793,0.467,9,31,0.29,361,762,0.474,0.472,115,135,0.852,49,119,168,457,150,15,153,182,864
210,1982,Rock Lee,C,26,SDC,2,0,10,5,1,0.266,0,2,0,12.2,6,25,0,0,0,15.3,0,0,0,-0.129,-6.2,-4.6,-10.8,0,1,2,0.5,0,0,0,1,2,0.5,0.5,0,4,0,0,1,1,2,0,0,0,3,2
211,1982,Ron Lee,PG,29,DET,81,7,1467,18,9.7,0.466,0.24,0.484,2.5,9.3,5.8,25.4,3.6,0.8,29.2,11.2,-0.3,2,1.6,0.053,-2.4,1.3,-1.2,0.3,88,246,0.358,18,59,0.305,70,187,0.374,0.394,84,119,0.706,35,120,155,312,116,20,123,221,278
212,1982,Ronnie Lester,PG,23,CHI,75,74,2252,30,13.8,0.565,0.012,0.39,4,6.7,5.4,22.9,1.7,0.3,19.4,17.8,2.6,1.3,3.9,0.084,0.3,-1.1,-0.8,0.7,329,657,0.501,4,8,0.5,325,649,0.501,0.504,208,256,0.813,75,138,213,362,80,14,185,158,870
213,1982,Alton Lister,C,23,MIL,80,23,1186,15,11.5,0.531,0,0.429,10.9,26,18.7,9.2,0.7,5.8,27.4,16.3,-0.9,2.6,1.7,0.071,-4.4,3.6,-0.8,0.4,149,287,0.519,0,0,0,149,287,0.519,0.519,64,123,0.52,108,279,387,84,18,118,129,239,362
214,1982,Lewis Lloyd,SG,22,GSW,16,0,95,6,14.8,0.572,0,0.244,10.2,8.2,9.2,9.6,2.5,0.6,21.9,27.1,0,0.1,0.1,0.043,-1.1,-1.6,-2.7,0,25,45,0.556,0,0,0,25,45,0.556,0.556,7,11,0.636,9,7,16,6,5,1,14,20,57
215,1982,Scott Lloyd,PF,29,DAL,74,17,1047,14,5.9,0.441,0.014,0.319,6.3,11.6,8.9,8.5,0.7,0.4,15.4,15.1,-0.5,0.4,-0.1,-0.004,-4.1,-1.4,-5.5,-0.9,108,285,0.379,2,4,0.5,106,281,0.377,0.382,69,91,0.758,60,103,163,67,15,7,59,175,287
216,1982,Kevin Loder,SF,22,KCK,71,13,1139,16,12.9,0.498,0.025,0.239,6.6,12.8,9.6,10.7,1.4,1.5,12.1,20.2,0.4,1.1,1.5,0.062,-1.6,-0.3,-1.9,0,208,448,0.464,0,11,0,208,437,0.476,0.464,77,107,0.72,69,126,195,88,35,30,68,147,493
217,1982,John Long,SG,25,DET,69,66,2211,32,17.4,0.535,0.012,0.213,4.6,8.3,6.4,11,1.4,0.6,10.6,27.9,3.1,1.6,4.7,0.102,0.9,-2.3,-1.4,0.4,637,1294,0.492,2,15,0.133,635,1279,0.496,0.493,238,275,0.865,95,162,257,148,65,25,167,173,1514
218,1982,John Lucas,PG,28,WSB,79,53,1940,25,15.2,0.479,0.036,0.285,2.3,7,4.7,39.4,2.4,0.2,18.3,18.4,1.1,2.7,3.9,0.095,-0.7,-0.6,-1.2,0.4,263,618,0.426,2,22,0.091,261,596,0.438,0.427,138,176,0.784,40,126,166,551,95,6,156,105,666
219,1982,Maurice Lucas,PF,29,NYK,80,74,2671,33,17.9,0.547,0.003,0.349,11.5,27.5,19.3,9.6,1.2,1.5,13,20.5,4.1,3.2,7.4,0.133,0.6,0.6,1.2,2.1,505,1001,0.504,0,3,0,505,998,0.506,0.504,253,349,0.725,274,629,903,179,68,70,173,309,1263
220,1982,Ollie Mack,SG,24,DAL,13,3,150,12,7.9,0.352,0.034,0.136,5.9,7.9,6.9,12.7,1.6,0.4,6,18.3,-0.1,0.1,-0.1,-0.026,-4.1,-1.9,-6,-0.2,19,59,0.322,0,2,0,19,57,0.333,0.322,6,8,0.75,8,10,18,14,5,1,4,6,44
221,1982,Rudy Macklin,SF,23,ATL,79,32,1516,19,9.3,0.495,0.006,0.357,8.4,11.2,9.8,4.6,1.3,0.8,16.7,19.2,-0.4,1.8,1.4,0.043,-3.1,-0.5,-3.6,-0.6,210,484,0.434,0,3,0,210,481,0.437,0.434,134,173,0.775,113,150,263,47,40,20,112,225,554
222,1982,Kyle Macy,PG,24,PHO,82,72,2845,35,15.7,0.57,0.106,0.179,3.1,6.9,5.1,18.9,2.4,0.2,10.9,16.6,5.4,3.8,9.2,0.156,1.9,0.4,2.3,3.1,486,945,0.514,39,100,0.39,447,845,0.529,0.535,152,169,0.899,78,183,261,384,143,9,125,185,1163
223,1982,Rick Mahorn,PF,23,WSB,80,80,2664,33,13.3,0.531,0.004,0.287,6.2,22.4,14.4,8,1,2.9,15,17,0.8,5.1,5.9,0.107,-2,3.3,1.3,2.2,414,816,0.507,0,3,0,414,813,0.509,0.507,148,234,0.632,149,555,704,150,57,138,162,349,976
224,1982,Moses Malone,C,26,HOU,81,81,3398,42,26.8,0.576,0.003,0.454,17.5,21.2,19.3,6.9,1.1,2.1,11.9,29.9,11.7,3.7,15.4,0.218,5.4,-1.1,4.3,5.4,945,1822,0.519,0,6,0,945,1816,0.52,0.519,630,827,0.762,558,630,1188,142,76,125,294,208,2520
225,1982,Wes Matthews,PG,22,ATL,47,5,837,18,12.6,0.487,0.027,0.265,2.6,5.3,3.9,25.5,3.2,0.1,15.9,20.5,0.2,1.1,1.3,0.073,-1.1,-0.5,-1.6,0.1,131,298,0.44,2,8,0.25,129,290,0.445,0.443,60,79,0.759,19,39,58,139,53,2,63,129,324
226,1982,Cedric Maxwell,SF,26,BOS,78,73,2590,33,16,0.616,0.004,0.66,9.5,11.7,10.6,9.2,1.4,1,15.7,17.2,5.8,3.3,9.1,0.169,2.5,1.3,3.8,3.8,397,724,0.548,0,3,0,397,721,0.551,0.548,357,478,0.747,218,281,499,183,79,49,174,263,1151
227,1982,Scott May,SF,27,MIL,65,7,1187,18,16.7,0.581,0.01,0.463,8.5,12.4,10.5,15.6,2,0.3,15.5,20.6,2.4,1.8,4.2,0.171,1.2,0.1,1.3,1,212,417,0.508,0,4,0,212,413,0.513,0.508,159,193,0.824,85,133,218,133,50,6,92,151,583
228,1982,Bob McAdoo,C,30,LAL,41,0,746,18,14.4,0.509,0.015,0.382,6.8,16.1,11.6,5.5,1.4,2.6,11.7,23.2,0.5,1,1.5,0.095,-2.6,-1,-3.6,-0.3,151,330,0.458,0,5,0,151,325,0.465,0.458,90,126,0.714,45,114,159,32,22,36,51,109,392
229,1982,John McCullough,SG,25,PHO,8,0,23,3,30.7,0.691,0,0.385,4.9,14.1,9.6,26.4,4.2,0,16.5,32.6,0.1,0,0.1,0.239,6.6,0.1,6.8,0.1,9,13,0.692,0,0,0,9,13,0.692,0.692,3,5,0.6,1,3,4,3,2,0,3,3,21
230,1982,Hank McDowell,PF,22,GSW,30,1,335,11,10.5,0.466,0,0.488,13.1,19.5,16.3,7.3,0.8,1.3,17.1,14.8,0.1,0.3,0.4,0.062,-2.5,0,-2.5,0,34,84,0.405,0,0,0,34,84,0.405,0.405,27,41,0.659,41,59,100,20,6,8,21,52,95
231,1982,Jim McElroy,PG,28,ATL,20,17,349,17,9.3,0.476,0.04,0.288,1.9,3.6,2.8,17,1.2,0.5,13.5,20.2,0,0.3,0.3,0.036,-2.8,-2.2,-5.1,-0.3,52,125,0.416,1,5,0.2,51,120,0.425,0.42,29,36,0.806,6,11,17,39,8,3,22,44,134
232,1982,Mike McGee,SF,22,LAL,39,0,352,9,11.7,0.489,0.023,0.308,10.9,4.5,7.6,6,2.4,0.5,14.8,25.9,-0.1,0.3,0.2,0.029,-2.3,-2.7,-5,-0.3,80,172,0.465,0,4,0,80,168,0.476,0.465,31,53,0.585,34,15,49,16,18,3,34,59,191
233,1982,George McGinnis,PF,31,IND,76,4,1341,18,11.3,0.395,0.008,0.421,7.4,25.2,16.1,20.7,3.5,1.2,22.6,18,-2.5,2.9,0.4,0.015,-4.3,4.3,-0.1,0.7,141,378,0.373,0,3,0,141,375,0.376,0.373,72,159,0.453,93,305,398,204,96,28,131,198,354
234,1982,Kevin McHale,PF,24,BOS,82,33,2332,28,16.9,0.568,0,0.283,9.3,16.8,13.1,5.4,0.6,4.3,12.2,19.3,3.9,3.7,7.5,0.155,0.2,1.5,1.7,2.2,465,875,0.531,0,0,0,465,875,0.531,0.531,187,248,0.754,191,365,556,91,30,185,137,264,1117
235,1982,Kevin McKenna,SG,23,LAL,36,0,237,7,2.8,0.355,0.023,0.195,8.6,4.9,6.7,6.8,2,0.4,17.5,19.2,-0.5,0.2,-0.3,-0.069,-6.3,-1.6,-7.8,-0.3,28,87,0.322,0,2,0,28,85,0.329,0.322,11,17,0.647,18,11,29,14,10,2,20,45,67
236,1982,Billy McKinney,PG,26,DEN,81,27,1963,24,14.4,0.565,0.024,0.243,1.6,6,3.9,21.1,1.5,0.4,12.9,17.2,3.4,-0.1,3.3,0.081,1,-3.1,-2.1,-0.1,369,699,0.528,0,17,0,369,682,0.541,0.528,137,170,0.806,29,113,142,338,69,16,115,186,875
237,1982,Tom McMillen,C,29,ATL,73,23,1792,25,13.1,0.559,0.005,0.297,6.4,14.8,10.6,11.2,0.7,0.8,16.1,18.7,1.7,2,3.7,0.099,-0.7,0.2,-0.5,0.7,291,572,0.509,1,3,0.333,290,569,0.51,0.51,140,170,0.824,102,234,336,129,25,24,124,202,723
238,1982,Joe Meriweather,C,28,KCK,18,10,380,21,12.2,0.576,0,0.44,7.2,19.1,13,5.7,1.6,3.2,18.7,14.4,0.3,0.5,0.8,0.097,-2.2,2.1,-0.1,0.2,47,91,0.516,0,0,0,47,91,0.516,0.516,31,40,0.775,25,63,88,17,13,21,25,68,125
239,1982,Mike Mitchell,SF,26,TOT,84,83,3063,36,15.9,0.536,0.005,0.204,8.5,12.4,10.5,4.1,0.9,0.8,8.7,23.2,4.2,1.7,5.9,0.093,0.8,-2.3,-1.5,0.4,753,1477,0.51,0,7,0,753,1470,0.512,0.51,220,302,0.728,244,346,590,82,60,43,153,277,1726
242,1982,Steve Mix,SF,34,PHI,75,0,1235,16,15.8,0.57,0.01,0.431,8.8,11.6,10.3,10.1,1.6,0.8,12.4,18.3,2.3,1.4,3.7,0.144,0.7,-0.3,0.3,0.7,202,399,0.506,1,4,0.25,201,395,0.509,0.508,136,172,0.791,92,133,225,93,42,17,67,86,541
243,1982,Paul Mokeski,C,25,TOT,67,4,868,13,8.7,0.489,0.016,0.326,7.2,19.9,13.3,5.1,1.8,2.6,19.9,12.7,-0.2,1,0.8,0.045,-4.2,1.4,-2.8,-0.2,84,193,0.435,0,3,0,84,190,0.442,0.435,48,63,0.762,59,149,208,35,33,40,55,171,216
246,1982,Sidney Moncrief,SG,24,MIL,80,80,2980,37,20.1,0.601,0.013,0.539,8.8,11.6,10.3,18.1,2.2,0.4,13.7,21,8.9,4.5,13.4,0.216,4.2,1.3,5.5,5.6,556,1063,0.523,1,14,0.071,555,1049,0.529,0.524,468,573,0.817,221,313,534,382,138,22,208,206,1581
247,1982,Johnny Moore,PG,23,SAS,79,78,2294,29,17,0.496,0.031,0.273,2.9,9.9,6.4,41.5,3.3,0.3,19,16,3.1,2.7,5.8,0.122,1.2,0.1,1.3,1.9,309,667,0.463,1,21,0.048,308,646,0.477,0.464,122,182,0.67,62,213,275,762,163,12,175,254,741
248,1982,Lowes Moore,PG,24,CLE,4,0,70,18,21.5,0.542,0.132,0.211,1.5,5.2,3.2,36.4,4.1,0.8,10.7,27.4,0.2,0.1,0.2,0.152,4.5,-2.6,2,0.1,19,38,0.5,1,5,0.2,18,33,0.545,0.513,6,8,0.75,1,3,4,15,6,1,5,15,45
249,1982,Calvin Murphy,PG,33,HOU,64,0,1204,19,13.2,0.47,0.025,0.17,1.8,3.9,2.8,20.6,1.8,0,10.5,26.5,0.7,0.6,1.3,0.051,-1.1,-3.7,-4.7,-0.8,277,648,0.427,1,16,0.063,276,632,0.437,0.428,100,110,0.909,20,41,61,163,43,1,82,142,655
250,1982,Larry Nance,PF,22,PHO,80,0,1186,15,14.7,0.543,0.002,0.268,9.1,14.6,11.9,10,1.7,3.4,17.6,20.6,0.3,2.1,2.4,0.098,-1.9,1.5,-0.5,0.5,227,436,0.521,0,1,0,227,435,0.522,0.521,75,117,0.641,95,161,256,82,42,71,104,169,529
251,1982,Swen Nater,C,32,SDC,21,7,575,27,16.4,0.625,0.006,0.451,9.3,31.1,19.9,7.2,0.5,0.9,18.6,18.3,0.9,0.2,1.2,0.098,-0.7,-1.5,-2.2,0,101,175,0.577,1,1,1,100,174,0.575,0.58,59,79,0.747,46,146,192,30,6,9,48,64,262
252,1982,Calvin Natt,SF,25,POR,75,71,2599,35,19,0.622,0.009,0.438,8.4,17.9,13.2,8,1.1,0.8,11.6,19.1,7,2.3,9.3,0.171,2.7,-0.3,2.4,2.9,515,894,0.576,2,8,0.25,513,886,0.579,0.577,294,392,0.75,193,420,613,150,62,36,140,175,1326
253,1982,Mike Newlin,SG,33,NYK,76,32,1507,20,11.5,0.519,0.037,0.239,2.7,4.3,3.5,16.1,1.1,0.1,13.3,21.4,1.1,0.4,1.5,0.049,-1.3,-3.3,-4.7,-1,286,615,0.465,7,23,0.304,279,592,0.471,0.471,126,147,0.857,36,55,91,170,33,3,104,194,705
254,1982,Carl Nicks,SG,23,UTA,80,1,1322,17,10.5,0.474,0.009,0.27,5.4,7.8,6.5,9.1,2.3,0.2,14,21.9,-0.8,0.5,-0.3,-0.01,-2.8,-2.1,-4.9,-1,252,555,0.454,0,5,0,252,550,0.458,0.454,85,150,0.567,67,94,161,89,66,4,101,184,589
255,1982,Kurt Nimphius,C,23,DAL,63,27,1085,17,12,0.489,0,0.364,9.4,22.1,15.5,7.7,0.8,4.4,14,15.2,0.3,1.2,1.5,0.067,-2.9,1.6,-1.3,0.2,137,297,0.461,0,0,0,137,297,0.461,0.461,63,108,0.583,92,203,295,61,17,82,56,190,337
256,1982,Norm Nixon,PG,26,LAL,82,82,3024,37,15.3,0.525,0.009,0.176,1.4,4.8,3.2,27.7,2,0.1,14.8,21.1,4.2,2.4,6.6,0.104,0.5,-1.9,-1.4,0.4,628,1274,0.493,3,12,0.25,625,1262,0.495,0.494,181,224,0.808,38,138,176,652,132,7,238,264,1440
257,1982,Mike O'Koren,SF,23,NJN,80,32,2018,25,13.6,0.528,0.03,0.243,6.1,11,8.5,13.7,1.9,0.4,14.6,19.9,1.4,2.8,4.1,0.098,-0.5,0.6,0,1,383,778,0.492,8,23,0.348,375,755,0.497,0.497,135,189,0.714,111,194,305,192,83,13,147,175,909
258,1982,Mark Olberding,PF,25,SAS,68,63,2098,31,14.6,0.551,0.017,0.479,6,16.4,11.2,12.4,1.3,0.8,14,18.8,3.1,2,5.1,0.116,0.6,0.6,1.2,1.7,333,705,0.472,2,12,0.167,331,693,0.478,0.474,273,338,0.808,118,321,439,202,57,29,139,253,941
259,1982,Jawann Oldham,C,24,HOU,22,0,124,6,6.5,0.403,0,0.389,6,15.7,10.7,3.1,0.8,4.6,12.5,15.9,-0.1,0.1,0,0.008,-6.3,0.2,-6.1,-0.1,13,36,0.361,0,0,0,13,36,0.361,0.361,8,14,0.571,7,17,24,3,2,10,6,28,34
260,1982,Louis Orr,SF,23,IND,80,41,1951,24,14.9,0.553,0.011,0.353,6.9,11.6,9.2,10.5,1.4,0.8,14.2,20.7,2.1,2.1,4.3,0.105,-0.2,-0.1,-0.3,0.8,357,719,0.497,1,8,0.125,356,711,0.501,0.497,203,254,0.799,127,204,331,134,56,26,137,182,918
261,1982,Tom Owens,PF,32,IND,74,40,1599,22,14.9,0.53,0.003,0.355,9.4,16,12.6,12.2,1.2,1.3,15.7,22.7,1.1,2.1,3.2,0.095,-0.7,0.2,-0.5,0.6,299,636,0.47,1,2,0.5,298,634,0.47,0.471,181,226,0.801,142,230,372,127,41,37,137,259,780
262,1982,Robert Parish,C,28,BOS,80,78,2534,32,22.6,0.571,0,0.287,12.8,24.5,18.8,8.4,1.3,4.1,13.7,25.5,5,5.1,10,0.19,1.9,2,3.8,3.7,669,1235,0.542,0,0,0,669,1235,0.542,0.542,252,355,0.71,288,578,866,140,68,192,221,267,1590
263,1982,Sonny Parker,SF,26,GSW,71,0,899,13,12.6,0.506,0,0.294,8.7,12.8,10.7,12.5,2.1,0.7,15.6,14.7,0.8,0.9,1.6,0.088,-0.7,0.9,0.2,0.5,116,245,0.473,0,0,0,116,245,0.473,0.473,48,72,0.667,73,104,177,89,39,11,51,101,280
264,1982,Billy Paultz,C,33,HOU,65,3,807,12,7.7,0.416,0,0.288,7.1,17.9,12.3,6.6,0.9,1.5,15,15.2,-0.6,0.7,0.1,0.007,-4.8,-0.1,-5,-0.6,89,226,0.394,0,0,0,89,226,0.394,0.394,34,65,0.523,54,126,180,41,15,22,45,99,212
265,1982,Jim Paxson,SG,24,POR,82,82,2756,34,18,0.561,0.028,0.228,3.1,5.9,4.5,14.8,2.2,0.2,9.4,22.8,5.6,1.8,7.5,0.13,2.4,-1.4,0.9,2.1,662,1258,0.526,8,35,0.229,654,1223,0.535,0.529,220,287,0.767,75,146,221,276,129,12,144,159,1552
266,1982,Sam Pellom,PF,30,ATL,69,4,1037,15,10.3,0.506,0.004,0.315,9.8,15.2,12.5,3.9,1.4,2.8,16.6,14.3,0.2,1.6,1.8,0.083,-2.9,1.5,-1.4,0.2,114,251,0.454,0,1,0,114,250,0.456,0.454,61,79,0.772,90,139,229,28,29,47,57,164,289
267,1982,Roger Phegley,SG,25,TOT,81,9,1183,15,13,0.501,0.061,0.215,5.5,8.9,7.1,13.7,1.4,0.4,10.6,21.2,1,0.6,1.6,0.063,-0.4,-1.9,-2.3,-0.1,233,507,0.46,5,31,0.161,228,476,0.479,0.464,85,109,0.78,61,93,154,114,36,8,66,152,556
270,1982,Ben Poquette,PF,26,UTA,82,56,1698,21,13.1,0.562,0.023,0.28,7.3,18.9,13,6.9,1.4,2.1,12.6,13,2.2,1.2,3.4,0.096,-0.9,0.6,-0.4,0.7,220,428,0.514,3,10,0.3,217,418,0.519,0.518,97,120,0.808,117,294,411,94,51,65,69,235,540
271,1982,Mark Radford,SG,22,SEA,43,0,369,9,10.3,0.556,0.03,0.69,4,4.5,4.3,20.9,2.1,0.3,24.4,19.4,-0.1,0.5,0.4,0.052,-2.8,-1.2,-3.9,-0.2,54,100,0.54,2,3,0.667,52,97,0.536,0.55,35,69,0.507,13,16,29,57,16,2,42,65,145
272,1982,Ed Rains,SF,25,SAS,49,15,637,13,8.2,0.468,0.011,0.362,6.2,7.2,6.7,7.7,1.3,0.2,10.9,14.4,0.2,0.4,0.6,0.043,-2.1,-1,-3.1,-0.2,77,177,0.435,0,2,0,77,175,0.44,0.435,38,64,0.594,37,43,80,40,18,2,25,74,192
273,1982,Kurt Rambis,PF,23,LAL,64,43,1131,18,12.8,0.528,0.004,0.513,11.6,21.5,16.8,5.6,2.5,3.6,21.6,12.5,0.3,2.1,2.3,0.1,-2.1,3.3,1.2,0.9,118,228,0.518,0,1,0,118,227,0.52,0.518,59,117,0.504,116,232,348,56,60,76,77,167,295
274,1982,Kelvin Ransey,PG,23,POR,78,68,2418,31,16.5,0.507,0.035,0.29,1.8,6.7,4.3,32.4,1.9,0.1,15.6,24.9,2.2,1.5,3.7,0.073,0.6,-2.4,-1.8,0.1,504,1095,0.46,3,38,0.079,501,1057,0.474,0.462,242,318,0.761,39,147,186,555,97,4,229,169,1253
275,1982,James Ray,PF,24,DEN,40,4,262,7,10.2,0.47,0.009,0.31,7.6,18.7,13.3,12.3,1.7,3.1,21.9,24.5,-0.5,0.2,-0.3,-0.051,-4.8,-0.8,-5.6,-0.2,51,116,0.44,1,1,1,50,115,0.435,0.444,21,36,0.583,18,47,65,26,10,16,37,59,124
276,1982,Robert Reid,SF,26,HOU,77,75,2913,38,13.3,0.492,0.01,0.223,6.4,13.2,9.7,14.7,1.9,0.9,13,17,2.5,2.7,5.2,0.086,0.3,1.6,1.9,2.9,437,958,0.456,1,10,0.1,436,948,0.46,0.457,160,214,0.748,175,336,511,314,115,48,157,297,1035
277,1982,Kevin Restani,PF,30,TOT,47,0,483,10,6.4,0.389,0.023,0.182,8.6,17.4,12.9,5.6,1.1,1.3,17.4,9.7,-0.3,0.3,0,0.005,-4.6,0.5,-4.1,-0.3,32,88,0.364,0,2,0,32,86,0.372,0.364,10,16,0.625,39,73,112,22,11,11,20,56,74
280,1982,Clint Richardson,SG,25,PHI,77,0,1040,14,9.8,0.503,0.006,0.284,6.2,6.5,6.4,13.5,1.7,0.5,18.5,17.1,0.1,1,1,0.048,-2.2,-0.6,-2.9,-0.2,140,310,0.452,2,2,1,138,308,0.448,0.455,69,88,0.784,55,63,118,109,36,9,79,109,351
281,1982,Micheal Ray,PG,26,NYK,82,79,3044,37,17.7,0.498,0.075,0.226,6.5,14.9,10.6,27.4,3.4,0.8,16.5,23.9,1.6,3.8,5.5,0.086,1.9,2.1,4.1,4.6,619,1343,0.461,19,101,0.188,600,1242,0.483,0.468,212,303,0.7,177,388,565,572,213,41,291,317,1469
282,1982,Rick Robey,C,26,BOS,80,4,1186,15,11,0.511,0.005,0.419,10.9,16.4,13.7,7.5,1.1,0.6,17.2,18.1,0.3,1.6,1.9,0.076,-1.8,-0.1,-1.9,0,185,375,0.493,0,2,0,185,373,0.496,0.493,84,157,0.535,114,181,295,68,27,14,92,183,454
283,1982,Cliff Robinson,PF,21,TOT,68,59,2175,32,18.3,0.491,0.003,0.274,8.6,23.5,15.8,8.5,1.9,2.7,10.4,26.9,0.7,2.8,3.5,0.077,-1,0.4,-0.6,0.8,518,1143,0.453,0,4,0,518,1139,0.455,0.453,222,313,0.709,174,435,609,120,88,103,149,222,1258
286,1982,Jackie Robinson,SF,26,CHI,3,0,29,10,8,0.465,0,0.444,12.3,0,5.9,0,0,0,8.5,17,0,0,0,0.037,-3.4,-6.3,-9.8,-0.1,3,9,0.333,0,0,0,3,9,0.333,0.333,4,4,1,3,0,3,0,0,0,1,1,10
287,1982,Truck Robinson,PF,30,PHO,74,72,2745,37,16.1,0.548,0.001,0.329,8.4,20.4,14.5,9.7,0.7,0.6,13.5,22.4,2.9,4,6.9,0.121,-0.1,0,-0.2,1.3,579,1128,0.513,1,1,1,578,1127,0.513,0.514,255,371,0.687,202,519,721,179,42,28,202,215,1414
288,1982,Bill Robinzine,PF,29,UTA,56,9,651,12,11.3,0.494,0,0.255,9.1,14.8,11.9,10.3,2.6,0.4,20.2,25.2,-0.7,0.5,-0.2,-0.013,-3.3,-1.4,-4.7,-0.4,131,294,0.446,0,0,0,131,294,0.446,0.446,61,75,0.813,56,88,144,49,37,5,83,156,323
289,1982,Dave Robisch,C,32,DEN,12,0,257,21,17.9,0.553,0,0.519,6,19.9,13.1,15.2,0.5,0.8,9.1,21.2,0.7,0.1,0.7,0.139,1.1,-2.4,-1.3,0,48,106,0.453,0,0,0,48,106,0.453,0.453,48,55,0.873,14,49,63,32,3,4,13,29,144
290,1982,John Roche,SG,32,DEN,39,2,501,13,11.8,0.561,0.347,0.253,0.9,4,2.5,20.5,1.3,0.2,14.8,14.8,0.7,-0.1,0.6,0.061,0.4,-4.7,-4.3,-0.3,68,150,0.453,23,52,0.442,45,98,0.459,0.53,28,38,0.737,4,19,23,89,15,2,29,40,187
291,1982,Tree Rollins,C,26,ATL,79,39,2018,26,14.7,0.6,0,0.373,9.4,24.9,17.1,4.1,0.9,6.8,16.4,10.4,2.2,4.2,6.4,0.153,-1.8,4.9,3.1,2.6,202,346,0.584,0,0,0,202,346,0.584,0.584,79,129,0.612,168,443,611,59,35,224,79,285,483
292,1982,Lorenzo Romar,PG,23,GSW,79,11,1259,16,14.6,0.548,0.037,0.238,1,7.6,4.2,23.6,2.3,0.6,16.7,17.1,1.6,1,2.7,0.101,-0.6,-1.1,-1.7,0.1,203,403,0.504,3,15,0.2,200,388,0.515,0.507,79,96,0.823,12,86,98,226,60,13,89,103,488
293,1982,Dan Roundfield,PF,28,ATL,61,58,2217,36,19.5,0.527,0.005,0.412,11.6,25.3,18.4,11.9,1.5,2.6,14.5,24.6,2.4,4.1,6.5,0.141,0.8,2.5,3.3,2.9,424,910,0.466,1,5,0.2,423,905,0.467,0.466,285,375,0.76,227,494,721,162,64,93,183,210,1134
294,1982,Jeff Ruland,C,23,WSB,82,0,2214,27,18.8,0.623,0.004,0.607,12.7,24.7,18.8,9.1,1,1.5,20,22.4,3.7,4.1,7.8,0.17,1,1.5,2.6,2.6,420,749,0.561,1,3,0.333,419,746,0.562,0.561,342,455,0.752,253,509,762,134,44,58,237,319,1183
295,1982,Campy Russell,SF,30,NYK,77,63,2358,31,13.3,0.543,0.066,0.343,4.1,7.4,5.7,16.9,1.6,0.3,16.5,20.7,2,1.2,3.2,0.066,0.1,-1.3,-1.1,0.5,410,858,0.478,25,57,0.439,385,801,0.481,0.492,228,294,0.776,86,150,236,284,77,12,195,221,1073
296,1982,DeWayne Scales,PF,23,NYK,3,0,24,8,1,0.255,0,0.4,9.4,14.6,11.9,0,2,2.4,25.4,13.5,-0.1,0,-0.1,-0.116,-10.4,-1.6,-12,-0.1,1,5,0.2,0,0,0,1,5,0.2,0.2,1,2,0.5,2,3,5,0,1,1,2,3,3
297,1982,Danny Schayes,C,22,UTA,82,20,1623,20,13.2,0.532,0.002,0.353,8.5,20,14.1,11.6,1.3,2.4,20,18.7,0.4,1.3,1.7,0.05,-1.9,0.5,-1.5,0.2,252,524,0.481,0,1,0,252,523,0.482,0.481,140,185,0.757,131,296,427,146,46,72,151,292,644
298,1982,Alvin Scott,SF,26,PHO,81,38,1740,21,11.7,0.546,0.005,0.389,6.3,12.2,9.4,11,1.6,2.3,18,12.9,1.2,2.7,3.8,0.106,-1.8,2.2,0.4,1,189,380,0.497,0,2,0,189,378,0.5,0.497,108,148,0.73,97,197,294,149,59,70,98,169,486
