Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13675,2010,Danny Green,SG,22,CLE,20,0,115,6,12.3,0.48,0.564,0.154,8.7,8.9,8.8,6.7,2.7,2,10.7,18.9,0,0.2,0.2,0.083,-0.6,-0.1,-0.8,0,15,39,0.385,6,22,0.273,9,17,0.529,0.462,4,6,0.667,8,9,17,5,6,3,5,9,40
13676,2010,Jeff Green,PF,23,OKC,82,82,3043,37,13.8,0.53,0.292,0.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,2.5,4.2,6.6,0.105,0,1.1,1.1,2.4,485,1070,0.453,104,312,0.333,381,758,0.503,0.502,165,223,0.74,112,378,490,134,104,72,135,221,1239
13677,2010,Willie Green,SG,28,PHI,73,18,1553,21,12.8,0.538,0.25,0.21,1.5,8.4,4.9,15.8,1.1,0.6,10.1,19.4,1.8,0.3,2.2,0.067,-0.3,-3,-3.3,-0.5,248,543,0.457,47,136,0.346,201,407,0.494,0.5,95,114,0.833,20,109,129,152,32,11,67,135,638
13678,2010,Donte Greene,SF,21,SAC,76,50,1630,21,11.6,0.526,0.331,0.253,3.7,12.9,8.2,6.8,1.3,2.4,13.1,19.2,0.3,1.2,1.5,0.044,-1.8,-0.6,-2.4,-0.2,244,553,0.441,69,183,0.377,175,370,0.473,0.504,90,140,0.643,53,181,234,71,41,53,93,150,647
13679,2010,Taylor Griffin,SF,23,PHO,8,0,32,4,5.2,0.425,0.2,0.4,0,6.7,3.5,4.3,0,4.4,7.8,17.6,0,0,0,-0.039,-5.8,-1.4,-7.3,0,4,10,0.4,0,2,0,4,8,0.5,0.4,2,4,0.5,0,2,2,1,0,2,1,4,10
13680,2010,Hamed Haddadi,C,24,MEM,36,0,240,7,7.2,0.441,0.048,0.306,12.6,23.9,18.2,5.9,0.2,4.4,22.1,16.5,-0.2,0.2,0,-0.002,-5.7,0.1,-5.6,-0.2,24,62,0.387,0,3,0,24,59,0.407,0.387,14,19,0.737,26,49,75,10,1,14,20,57,62
13681,2010,Malik Hairston,SG,22,SAS,47,0,317,7,11.6,0.555,0.145,0.395,4.9,13.1,9.1,7.5,0.7,2,11,14.5,0.3,0.4,0.7,0.107,-2.3,0.3,-2,0,40,76,0.526,2,11,0.182,38,65,0.585,0.539,17,30,0.567,13,36,49,16,4,9,11,29,99
13682,2010,Marcus Haislip,SF,29,SAS,10,0,44,4,15.4,0.539,0.238,0.238,10.9,15.7,13.3,0,0,3.3,11.5,27.3,0,0.1,0.1,0.065,-4.2,-6.3,-10.5,-0.1,10,21,0.476,3,5,0.6,7,16,0.438,0.548,2,5,0.4,4,6,10,0,0,2,3,5,25
13683,2010,Richard Hamilton,SG,31,DET,46,46,1552,34,14.9,0.505,0.192,0.336,2.2,7.7,4.8,23.5,1,0.2,12.3,27.9,1.2,0.1,1.4,0.043,0.9,-3.4,-2.5,-0.2,293,717,0.409,41,138,0.297,252,579,0.435,0.437,204,241,0.846,30,92,122,202,30,3,115,115,831
13684,2010,Tyler Hansbrough,PF,24,IND,29,1,511,18,14.6,0.448,0.018,0.502,12.7,16.8,14.7,9,1.6,1.1,7.1,25.5,0.1,0.6,0.7,0.07,-3,-1.2,-4.2,-0.3,81,225,0.36,0,4,0,81,221,0.367,0.36,84,113,0.743,60,78,138,28,17,8,21,70,246
13685,2010,James Harden,SG,20,OKC,76,0,1738,23,14,0.551,0.429,0.415,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,2,2.5,4.5,0.124,0.7,0.3,1,1.3,233,578,0.403,93,248,0.375,140,330,0.424,0.484,194,240,0.808,47,197,244,137,80,20,106,200,753
13686,2010,Al Harrington,PF,29,NYK,72,15,2195,30,16.8,0.546,0.397,0.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,2.2,1.3,3.5,0.077,0.7,-2.6,-1.9,0.1,448,1030,0.435,140,409,0.342,308,621,0.496,0.503,240,317,0.757,88,317,405,110,62,26,132,209,1276
13687,2010,Devin Harris,PG,26,NJN,64,61,2221,35,16.2,0.512,0.245,0.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,1.5,1.2,2.7,0.057,1.5,-2,-0.5,0.8,356,884,0.403,60,217,0.276,296,667,0.444,0.437,308,386,0.798,24,179,203,423,79,18,181,178,1080
13688,2010,Mike Harris,PF,26,TOT,13,0,96,7,7.2,0.416,0.033,0.367,11.5,17.3,14.3,4.8,2.7,0.8,20.5,20.2,-0.2,0.1,-0.1,-0.037,-6.9,-0.6,-7.5,-0.1,11,30,0.367,0,1,0,11,29,0.379,0.367,7,11,0.636,10,14,24,3,5,1,9,14,29
13691,2010,Jason Hart,PG,31,TOT,5,0,22,4,8.7,0.5,0,0,0,10.9,5.3,36.4,4.6,3.5,60,10.3,0,0,0,-0.003,-7.6,0.4,-7.2,0,1,2,0.5,0,0,0,1,2,0.5,0.5,0,0,0,0,2,2,6,2,1,3,4,2
13694,2010,Udonis Haslem,PF,29,MIA,78,0,2177,28,14.6,0.538,0,0.305,9.1,24.8,17,3.9,0.7,0.9,9.5,17.1,2.8,3.2,6,0.132,-2.3,-0.3,-2.6,-0.3,312,632,0.494,0,0,0,312,632,0.494,0.494,147,193,0.762,167,462,629,52,30,23,75,174,771
13695,2010,Trenton Hassell,SF,30,NJN,52,31,1106,21,6.5,0.465,0.023,0.315,5.6,10.5,7.9,7.2,0.8,0.6,15.9,12.3,-0.4,0.3,-0.1,-0.003,-4.5,-0.7,-5.2,-0.9,90,219,0.411,0,5,0,90,214,0.421,0.411,52,69,0.754,56,96,152,50,17,9,47,91,232
13696,2010,Spencer Hawes,C,21,SAC,72,59,1904,26,13.8,0.507,0.131,0.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,0.5,1.6,2.1,0.054,-1.4,1.1,-0.3,0.8,312,666,0.468,26,87,0.299,286,579,0.494,0.488,73,106,0.689,145,291,436,158,32,83,131,200,723
13697,2010,Chuck Hayes,C,26,HOU,82,82,1773,22,11.7,0.5,0,0.201,9.4,21.1,15,11.4,2.1,1.8,17.1,10.8,1.2,2.4,3.6,0.098,-2.1,3.3,1.2,1.4,161,329,0.489,0,0,0,161,329,0.489,0.489,36,66,0.545,151,314,465,139,73,43,74,219,358
13698,2010,Jarvis Hayes,SF,28,NJN,45,19,1033,23,9.7,0.521,0.546,0.055,1,11.5,6,6.7,1.5,0.6,7.7,16.2,0.3,0.5,0.8,0.038,-1.1,-1.8,-2.9,-0.2,138,328,0.421,60,179,0.335,78,149,0.523,0.512,14,18,0.778,9,99,108,40,29,9,28,91,350
13699,2010,Brendan Haywood,C,30,TOT,77,67,2355,31,16.1,0.588,0.002,0.499,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,3.7,3,6.7,0.137,-1,1.8,0.7,1.6,276,491,0.562,0,1,0,276,490,0.563,0.562,152,245,0.62,278,437,715,43,26,158,99,209,704
13702,2010,Luther Head,SG,27,IND,47,10,813,17,11.5,0.53,0.338,0.186,0.8,10,5.4,14.8,1.1,0.8,13.8,21.2,-0.1,0.6,0.6,0.034,-2.2,-1.9,-4.1,-0.4,136,311,0.437,37,105,0.352,99,206,0.481,0.497,48,58,0.828,6,74,80,72,18,9,54,53,357
13703,2010,Gerald Henderson,SG,22,CHA,43,0,355,8,9.7,0.453,0.183,0.452,5.2,13.3,9.3,6,1.5,2.1,10.1,18.2,-0.1,0.5,0.4,0.056,-4.7,-0.1,-4.7,-0.2,37,104,0.356,4,19,0.211,33,85,0.388,0.375,35,47,0.745,15,40,55,13,10,9,14,25,113
13704,2010,Roy Hibbert,C,23,IND,81,69,2035,25,16.2,0.537,0.008,0.286,9.4,15.5,12.4,13.5,0.7,4.6,14.1,22.2,1.6,2.5,4.1,0.098,-1.4,1.8,0.3,1.2,387,782,0.495,3,6,0.5,384,776,0.495,0.497,169,224,0.754,177,287,464,158,30,131,145,285,946
13705,2010,J.J. Hickson,PF,21,CLE,81,73,1691,21,15.2,0.58,0.002,0.312,8.2,19.5,14.1,3.9,1.1,1.8,13.4,18.9,1.8,2.5,4.3,0.123,-2.3,-0.3,-2.6,-0.2,289,522,0.554,0,1,0,289,521,0.555,0.554,111,163,0.681,110,290,400,40,36,39,92,132,689
13706,2010,Nene Hilario,C,27,DEN,82,82,2755,34,18.9,0.631,0.003,0.58,7,19.1,13.1,11.6,2.1,2.2,12.2,16.5,7.1,3.7,10.8,0.188,2.1,2.5,4.7,4.6,421,717,0.587,0,2,0,421,715,0.589,0.587,293,416,0.704,166,461,627,203,115,82,125,281,1135
13707,2010,George Hill,PG,23,SAS,78,43,2276,29,14.7,0.572,0.255,0.321,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19,4.1,2.6,6.7,0.142,1.3,0.2,1.5,2,353,738,0.478,75,188,0.399,278,550,0.505,0.529,183,237,0.772,42,163,205,226,69,26,101,222,964
13708,2010,Grant Hill,SF,37,PHO,81,81,2430,30,14,0.561,0.114,0.357,3.6,16.3,10.3,11.2,1.2,1,11.7,16.8,3.7,1.8,5.5,0.109,0.3,0.9,1.1,1.9,336,703,0.478,35,80,0.438,301,623,0.483,0.503,205,251,0.817,74,371,445,193,60,36,108,165,912
13709,2010,Jordan Hill,PF,22,TOT,47,0,624,13,15,0.528,0.01,0.338,13.5,18.7,16,5.2,1.1,2.5,11.5,18.7,0.8,0.6,1.4,0.105,-2.3,-0.8,-3.1,-0.2,99,201,0.493,0,2,0,99,199,0.497,0.493,46,68,0.676,76,99,175,20,14,21,30,92,244
13712,2010,Kirk Hinrich,SG,29,CHI,74,53,2481,34,11.6,0.501,0.372,0.15,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,1.2,2.8,4,0.077,-0.3,0.3,0,1.2,308,753,0.409,104,280,0.371,204,473,0.431,0.478,85,113,0.752,24,236,260,330,85,24,113,204,805
13713,2010,Jrue Holiday,PG,19,PHI,73,51,1767,24,12.3,0.526,0.306,0.165,3.7,9.1,6.4,24.4,2.3,0.8,21.9,18.4,0.2,1,1.2,0.032,-0.8,-1,-1.8,0.1,230,520,0.442,62,159,0.39,168,361,0.465,0.502,65,86,0.756,56,135,191,280,79,18,156,153,587
13714,2010,Ryan Hollins,C,25,MIN,73,27,1223,17,11,0.6,0.003,0.521,7.1,11.9,9.5,6.4,0.8,2.3,20.3,16.6,0.8,0.5,1.2,0.048,-2.6,-0.7,-3.3,-0.4,169,303,0.558,0,1,0,169,302,0.56,0.558,109,158,0.69,79,128,207,51,19,38,95,199,447
13715,2010,Al Horford,C,23,ATL,81,81,2845,35,19.4,0.594,0.001,0.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,6.9,3.9,10.9,0.183,1.5,1.9,3.3,3.8,467,847,0.551,1,1,1,466,846,0.551,0.552,213,270,0.789,236,563,799,189,59,91,122,225,1148
13716,2010,Eddie House,PG-SG,31,TOT,68,0,1217,18,10.5,0.495,0.499,0.114,1.3,9.3,5.3,11,1.7,0.5,9,20,0,1.1,1.1,0.042,-1.4,-1.8,-3.2,-0.4,173,455,0.38,79,227,0.348,94,228,0.412,0.467,48,52,0.923,13,96,109,85,40,7,47,81,473
13719,2010,Dwight Howard,C,24,ORL,82,82,2843,35,24,0.63,0.008,0.978,12,31.3,22,8.7,1.4,6,18.7,23.9,6.1,7.1,13.2,0.223,0.4,5,5.5,5.4,510,834,0.612,0,7,0,510,827,0.617,0.612,483,816,0.592,284,798,1082,144,75,228,274,287,1503
13720,2010,Josh Howard,SF,29,TOT,35,12,918,26,12.7,0.496,0.222,0.358,3.8,11.8,7.8,8.5,1.5,0.9,9.3,24.8,0.2,0.9,1,0.054,-1.8,-1.5,-3.3,-0.3,157,388,0.405,23,86,0.267,134,302,0.444,0.434,109,139,0.784,30,95,125,48,26,11,46,91,446
13723,2010,Juwan Howard,C,36,POR,73,27,1632,22,10,0.538,0.003,0.187,8.1,17.3,12.7,5.9,0.9,0.5,15.1,13.9,1.1,1.6,2.6,0.077,-2.1,0.3,-1.7,0.1,191,375,0.509,0,1,0,191,374,0.511,0.509,55,70,0.786,108,227,335,61,27,10,72,191,437
13724,2010,Lester Hudson,PG,25,TOT,25,0,131,5,13.2,0.494,0.302,0.245,6.4,9.9,8.2,15.7,3.2,1.8,19.3,25,-0.1,0.2,0.1,0.029,-2.4,-0.2,-2.6,0,21,53,0.396,5,16,0.313,16,37,0.432,0.443,11,13,0.846,7,11,18,13,8,3,14,12,58
13727,2010,Larry Hughes,SG,31,TOT,45,16,1115,25,12,0.472,0.36,0.293,2.4,12.4,7.3,18.9,2.4,1,14.7,20.9,-0.3,1,0.7,0.03,-2,-0.2,-2.2,-0.1,137,386,0.355,43,139,0.309,94,247,0.381,0.411,94,113,0.832,23,119,142,137,52,15,75,70,411
13730,2010,Kris Humphries,PF,24,TOT,69,0,1221,18,15.1,0.495,0.002,0.466,11,25.1,17.8,4.5,1.5,2.9,11.8,21,0.3,1.6,1.9,0.074,-4.1,-0.5,-4.5,-0.8,180,408,0.441,0,1,0,180,407,0.442,0.441,127,190,0.668,120,258,378,32,36,48,66,145,487
13733,2010,Chris Hunter,C,25,GSW,60,9,783,13,12.2,0.546,0.018,0.318,7.9,16,11.9,6.7,0.8,3.2,10.8,15.2,0.9,0.4,1.3,0.08,-2.5,-0.6,-3.1,-0.2,109,217,0.502,0,4,0,109,213,0.512,0.502,52,69,0.754,56,111,167,37,13,35,30,132,270
13734,2010,Lindsey Hunter,PG,39,CHI,13,0,122,9,-2.2,0.21,0.433,0.067,0.9,11.7,6.4,10.1,0.4,0,11.5,12.8,-0.4,0.1,-0.3,-0.117,-8.7,-1.4,-10.1,-0.2,5,30,0.167,1,13,0.077,4,17,0.235,0.183,2,2,1,1,13,14,9,1,0,4,12,13
13735,2010,Othello Hunter,SF,23,ATL,7,0,33,5,7.9,0.4,0,0.333,21,21.4,21.2,0,0,2.3,17.9,23.4,-0.1,0,0,-0.031,-9.2,-7.2,-16.5,-0.1,4,12,0.333,0,0,0,4,12,0.333,0.333,3,4,0.75,6,6,12,0,0,1,3,5,11
13736,2010,Steven Hunter,C,28,MEM,21,0,158,8,11.6,0.45,0,0.837,13.3,17.8,15.5,0,0.3,4.8,13.3,18.8,-0.1,0.1,0.1,0.018,-6.6,-4.2,-10.9,-0.4,17,43,0.395,0,0,0,17,43,0.395,0.395,19,36,0.528,18,24,42,0,1,10,9,10,53
13737,2010,Serge Ibaka,PF,20,OKC,73,0,1323,18,15.2,0.562,0.005,0.249,12.3,21.9,17.2,1.2,1,5.5,14.2,16.2,1.3,2.4,3.7,0.134,-3.1,0.8,-2.4,-0.1,201,370,0.543,1,2,0.5,200,368,0.543,0.545,58,92,0.63,138,259,397,10,25,97,68,194,461
13738,2010,Andre Iguodala,SF,26,PHI,82,82,3193,39,17.8,0.535,0.271,0.384,3,16.8,9.8,23.7,2.3,1.4,14.3,21.8,4,2.8,6.7,0.101,1.9,0.8,2.7,3.8,496,1120,0.443,94,303,0.31,402,817,0.492,0.485,315,430,0.733,82,447,529,472,141,55,218,145,1401
13739,2010,Zydrunas Ilgauskas,C,34,CLE,64,6,1339,21,11.9,0.491,0.053,0.231,10.7,19.6,15.3,5.6,0.5,2.9,11.6,19,0.5,2,2.5,0.088,-3.3,0.2,-3.2,-0.4,194,438,0.443,11,23,0.478,183,415,0.441,0.455,75,101,0.743,114,231,345,48,14,50,63,183,474
13740,2010,Didier Ilunga-Mbenga,C,29,LAL,49,2,355,7,11.6,0.471,0,0.184,10.2,17.2,13.7,3.4,0.7,6.2,11.9,16,0,0.6,0.6,0.084,-5.1,1.7,-3.4,-0.1,48,103,0.466,0,0,0,48,103,0.466,0.466,9,19,0.474,32,55,87,8,5,29,15,54,105
13741,2010,Ersan Ilyasova,PF,22,MIL,81,31,1898,23,15.7,0.526,0.331,0.217,9,22.6,15.5,7.5,1.5,1,8.2,20.8,2.5,3.3,5.8,0.146,0.3,0.5,0.8,1.3,323,729,0.443,81,241,0.336,242,488,0.496,0.499,113,158,0.715,157,360,517,84,53,23,71,251,840
13742,2010,Allen Iverson,SG-PG,34,TOT,28,24,865,31,13.4,0.515,0.079,0.415,2.1,8.7,5.4,21,1.2,0.2,14.6,23,0.5,0.2,0.7,0.037,-1.4,-2.8,-4.2,-0.5,136,316,0.43,9,25,0.36,127,291,0.436,0.445,104,131,0.794,16,63,79,113,19,2,64,48,385
13745,2010,Royal Ivey,SG,28,TOT,44,0,326,7,11,0.527,0.422,0.145,2.1,10.3,6.1,12.4,3.1,0.5,11.1,13.8,0.2,0.3,0.6,0.086,-1.1,-0.3,-1.4,0,35,83,0.422,14,35,0.4,21,48,0.438,0.506,9,12,0.75,6,28,34,27,19,2,11,39,93
13748,2010,Jarrett Jack,PG,26,TOR,82,43,2243,27,16.3,0.599,0.297,0.359,1.6,9.8,5.8,27.7,1.4,0.2,17.3,19.1,4.5,0.2,4.8,0.102,2.5,-2.3,0.1,1.2,323,671,0.481,82,199,0.412,241,472,0.511,0.542,203,241,0.842,30,192,222,413,60,6,163,151,931
13749,2010,Cedric Jackson,PG,23,TOT,12,0,74,6,5.5,0.396,0.3,0.6,3.1,9.4,6.3,27.1,2.1,1.9,30.3,22.4,-0.3,0.1,-0.2,-0.111,-7.1,-0.4,-7.5,-0.1,6,20,0.3,1,6,0.167,5,14,0.357,0.325,7,12,0.583,2,6,8,14,3,2,11,7,20
13753,2010,Darnell Jackson,PF,24,TOT,28,0,123,4,-0.1,0.352,0.133,0.2,9,12,10.6,4.6,0.9,2.5,28.5,17.2,-0.4,0.2,-0.3,-0.104,-9.2,-0.1,-9.3,-0.2,9,30,0.3,1,4,0.25,8,26,0.308,0.317,4,6,0.667,9,13,22,4,2,4,13,21,23
13756,2010,Stephen Jackson,SG-PF,31,TOT,81,81,3129,39,15.6,0.518,0.277,0.306,3,12.2,7.7,17.7,2.2,1.1,13.9,27.5,0.5,4.6,5,0.077,0.3,0.5,0.8,2.2,600,1418,0.423,129,393,0.328,471,1025,0.46,0.469,338,434,0.779,78,323,401,300,132,43,259,197,1667
13759,2010,LeBron James,SF,25,CLE,76,76,2966,39,31.1,0.604,0.253,0.506,3,18.5,11.1,41.8,2.2,2,12.3,33.5,13.3,5.2,18.5,0.299,9.7,2.8,12.5,10.9,768,1528,0.503,129,387,0.333,639,1141,0.56,0.545,593,773,0.767,71,483,554,651,125,77,261,119,2258
13760,2010,Mike James,PG,34,WAS,4,0,46,12,5.5,0.383,0.3,0.4,2.5,5.1,3.8,17.3,3.4,0,17.5,28.1,-0.2,0,-0.1,-0.14,-5.9,-2.5,-8.5,-0.1,6,20,0.3,2,6,0.333,4,14,0.286,0.35,4,8,0.5,1,2,3,5,3,0,5,3,18
13761,2010,Antawn Jamison,PF,33,TOT,66,64,2406,36,17.3,0.529,0.238,0.29,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,3,2.8,5.8,0.115,0.6,-1.1,-0.5,0.9,478,1036,0.461,85,247,0.344,393,789,0.498,0.502,194,300,0.647,136,419,555,84,71,21,91,179,1235
13764,2010,Nathan Jawai,C,23,MIN,39,2,412,11,11,0.485,0.009,0.342,13.1,15.2,14.1,8.7,1.2,1.6,17.5,16.3,0,0.2,0.3,0.031,-3,-0.5,-3.5,-0.2,49,111,0.441,0,1,0,49,110,0.445,0.441,26,38,0.684,49,55,104,24,10,9,27,58,124
13765,2010,Othyus Jeffers,SG,24,UTA,14,0,73,5,13.6,0.495,0,0.655,13.3,17.4,15.4,2.1,2.8,0,13.8,26.7,0,0.1,0.1,0.067,-5,-3.5,-8.5,-0.1,12,29,0.414,0,0,0,12,29,0.414,0.414,13,19,0.684,8,11,19,1,4,0,6,10,37
13766,2010,Al Jefferson,C,25,MIN,76,76,2463,32,19,0.524,0.004,0.236,8,24.2,16,10,1.3,3,9.9,24.3,2.3,2.3,4.6,0.09,-0.9,0.5,-0.4,1,560,1125,0.498,0,4,0,560,1121,0.5,0.498,181,266,0.68,180,523,703,137,63,98,136,205,1301
13767,2010,Richard Jefferson,SF,29,SAS,81,70,2520,31,13.1,0.551,0.241,0.37,2.7,13.6,8.3,9.6,0.9,1.1,10.4,18.3,3,3,6,0.113,-0.3,0.6,0.3,1.5,362,775,0.467,59,187,0.316,303,588,0.515,0.505,211,287,0.735,58,298,356,158,45,40,105,178,994
13768,2010,Jared Jeffries,PF-SF,28,TOT,70,37,1794,26,9.8,0.507,0.226,0.382,8.1,10.3,9.1,8,1.8,2.9,17.2,11.1,0.9,1.3,2.2,0.058,-1.8,2.1,0.3,1,138,314,0.439,21,71,0.296,117,243,0.481,0.473,75,120,0.625,130,158,288,101,62,71,76,203,372
13771,2010,Brandon Jennings,PG,20,MIL,82,82,2671,33,14.5,0.475,0.319,0.225,2,10.4,6,29.6,2.1,0.5,13,26.1,0.3,3.9,4.2,0.075,0.6,0.2,0.9,1.9,451,1216,0.371,145,388,0.374,306,828,0.37,0.431,223,273,0.817,49,233,282,470,105,18,200,191,1270
13772,2010,Jonas Jerebko,PF,22,DET,80,73,2232,28,13.9,0.545,0.191,0.292,9.9,16.5,13,4.2,1.9,1.1,10.8,15.7,2.9,1.5,4.4,0.095,0.1,-0.3,-0.2,1,290,603,0.481,36,115,0.313,254,488,0.52,0.511,125,176,0.71,194,284,478,58,79,29,82,230,741
13773,2010,Yi Jianlian,PF,22,NJN,52,51,1655,32,12.3,0.481,0.073,0.343,7.7,18.7,13,4.9,1.2,2.3,10.6,20.1,0,1.3,1.3,0.037,-3.4,-0.6,-4,-0.8,227,563,0.403,15,41,0.366,212,522,0.406,0.417,154,193,0.798,115,257,372,47,37,52,77,170,623
13774,2010,Amir Johnson,PF,22,TOR,82,5,1453,18,16.7,0.639,0.012,0.446,12.9,19.1,16.1,5,1.6,3.5,13.6,14.5,3.4,1.1,4.5,0.15,1.4,0.8,2.1,1.5,208,334,0.623,0,4,0,208,330,0.63,0.623,95,149,0.638,154,241,395,48,44,66,63,255,511
13775,2010,Anthony Johnson,PG,35,ORL,31,0,406,13,12.4,0.543,0.351,0.18,2.4,11,6.8,24.2,1.4,0.2,17.8,16.7,0.5,0.5,1,0.116,-0.6,-0.2,-0.8,0.1,49,111,0.441,13,39,0.333,36,72,0.5,0.5,19,20,0.95,8,40,48,63,11,1,26,32,130
13776,2010,James Johnson,PF,22,CHI,65,11,757,12,10.4,0.532,0.219,0.333,5.1,13.6,9.4,9.8,1.4,4.3,20.5,18,-0.3,1.1,0.8,0.054,-3.8,1.7,-2.1,0,95,210,0.452,15,46,0.326,80,164,0.488,0.488,51,70,0.729,34,94,128,48,21,43,62,126,256
13777,2010,Joe Johnson,SG,28,ATL,76,76,2886,38,19.3,0.538,0.253,0.194,3,11.4,7.1,22,1.5,0.1,8.8,26.3,6,2.4,8.4,0.14,3.5,-1.3,2.2,3,635,1386,0.458,129,350,0.369,506,1036,0.488,0.505,220,269,0.818,74,279,353,369,82,5,145,145,1619
13778,2010,Dahntay Jones,SF,29,IND,76,26,1892,25,10.8,0.527,0.051,0.413,2.7,10.5,6.6,12.9,1,1.5,14.9,20.1,0.1,1.6,1.8,0.045,-3.2,-0.3,-3.6,-0.8,287,623,0.461,4,32,0.125,283,591,0.479,0.464,198,257,0.77,48,181,229,150,40,39,129,237,776
13779,2010,Dwayne Jones,PF,26,PHO,2,0,7,4,1.4,0,0,0,0,30.5,16.1,0,0,0,0,0,0,0,0,0.045,-7.4,-0.8,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0
13780,2010,James Jones,SF,29,MIA,36,6,503,14,8.8,0.556,0.756,0.235,0.9,9.5,5.3,5.1,1.2,0.6,7.7,13.3,0.5,0.5,1,0.099,-0.5,-1,-1.5,0.1,43,119,0.361,37,90,0.411,6,29,0.207,0.517,23,28,0.821,4,41,45,17,11,4,11,45,146
13781,2010,Solomon Jones,C,25,IND,52,2,675,13,9.9,0.499,0.017,0.403,8.2,15.1,11.6,7.3,1,3.9,16.2,16.1,0,0.8,0.8,0.058,-4.5,1.4,-3.1,-0.2,78,176,0.443,0,3,0,78,173,0.451,0.443,51,71,0.718,51,93,144,32,14,37,40,125,207
13782,2010,DeAndre Jordan,C,21,LAC,70,12,1137,16,12.7,0.571,0.008,0.538,12.4,23.6,17.9,2.9,0.7,4,20.3,14.7,0.2,1.2,1.5,0.061,-3.9,0.3,-3.7,-0.5,144,238,0.605,0,2,0,144,236,0.61,0.605,48,128,0.375,122,230,352,21,16,62,75,152,336
13783,2010,Chris Kaman,C,27,LAC,76,76,2608,34,16.5,0.527,0.005,0.255,8.1,23.2,15.6,8.6,0.7,2.7,14.3,27.1,0,2.4,2.4,0.044,-2.8,-0.4,-3.2,-0.8,589,1202,0.49,0,6,0,589,1196,0.492,0.49,230,307,0.749,184,520,704,120,37,94,223,213,1408
13784,2010,Jason Kapono,SF,28,PHI,57,12,976,17,8.4,0.527,0.568,0.05,1.7,6.4,4,6.1,1.1,0.5,10,15.9,0.3,0.1,0.5,0.023,-1,-3.1,-4.1,-0.5,126,301,0.419,63,171,0.368,63,130,0.485,0.523,9,15,0.6,14,52,66,39,21,6,34,80,324
13785,2010,Coby Karl,SF-SG,26,TOT,7,1,113,16,5.1,0.404,0.344,0.188,3.9,14,8.9,17.9,1.3,0.6,22.4,17,-0.2,0,-0.2,-0.076,-5.5,-1.6,-7.1,-0.1,11,32,0.344,2,11,0.182,9,21,0.429,0.375,4,6,0.667,4,14,18,15,3,1,10,14,28
13788,2010,Jason Kidd,PG,36,DAL,80,80,2881,36,17.2,0.577,0.617,0.148,1.9,15.6,8.9,36.4,2.6,0.9,21.4,14.5,4.8,4,8.9,0.148,2.7,1.6,4.3,4.6,284,671,0.423,176,414,0.425,108,257,0.42,0.554,80,99,0.808,48,397,445,724,145,35,195,142,824
13789,2010,Andrei Kirilenko,SF,28,UTA,58,35,1681,29,18.2,0.588,0.185,0.485,5.5,12.9,9.3,14,2.5,3.4,11.9,17.7,3.3,2.7,6,0.171,1.6,2.9,4.5,2.8,244,482,0.506,26,89,0.292,218,393,0.555,0.533,174,234,0.744,76,188,264,158,83,71,79,102,688
13790,2010,Kyle Korver,SG,28,UTA,52,0,952,18,13.9,0.62,0.393,0.175,1.3,12.2,6.9,13.9,1.4,1,12.2,16.2,1.6,1,2.6,0.13,0.9,-0.5,0.4,0.6,138,280,0.493,59,110,0.536,79,170,0.465,0.598,39,49,0.796,10,101,111,89,26,12,42,76,374
13791,2010,Kosta Koufos,C,20,UTA,36,0,172,5,7.7,0.494,0,0.319,11.3,19.4,15.5,5.1,0.6,1.9,21.9,17.9,-0.2,0.2,0,0.014,-5.7,-0.9,-6.6,-0.2,22,47,0.468,0,0,0,22,47,0.468,0.468,9,15,0.6,16,29,45,6,2,4,15,26,53
13792,2010,Nenad Krstic,C,26,OKC,76,76,1741,23,13.7,0.527,0.009,0.189,9.1,16,12.6,4.9,0.9,1.9,8.7,17.1,2,2.2,4.2,0.116,-1.7,0,-1.7,0.1,281,560,0.502,1,5,0.2,280,555,0.505,0.503,76,106,0.717,134,249,383,52,32,45,58,177,639
13793,2010,Oliver Lafayette,SG,25,BOS,1,0,22,22,12.8,0.583,0.333,0,5.7,16.3,11.1,14.4,0,0,14.3,14.9,0,0,0,0.098,-1.2,-1.6,-2.8,0,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,0,1,3,4,2,0,0,1,0,7
