Index,Year,Player,Pos,Age,Tm,G,GS,MP,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2854,1989,Albert King,SF,29,SAS,46,11,791,17,9.4,0.47,0.098,0.147,4.4,15.6,9.7,14.3,1.6,0.5,17.5,20.7,-0.7,0.7,0,-0.003,-4,-1.1,-5.1,-0.6,141,327,0.431,8,32,0.25,133,295,0.451,0.443,37,48,0.771,33,107,140,79,27,7,74,97,327
2855,1989,Bernard King,SF,32,WSB,81,81,2559,32,17.7,0.535,0.022,0.322,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,3.3,1.7,4.9,0.092,1.7,-1.5,0.2,1.4,654,1371,0.477,5,30,0.167,649,1341,0.484,0.479,361,441,0.819,133,251,384,294,64,13,227,219,1674
2856,1989,Greg Kite,C,27,TOT,70,24,942,13,6.3,0.444,0,0.272,9.2,18.7,13.9,4.7,1.3,3.2,25.5,9.6,-0.8,0.9,0.1,0.005,-5.6,1.8,-3.8,-0.4,65,151,0.43,0,0,0,65,151,0.43,0.43,20,41,0.488,81,162,243,36,27,54,58,161,150
2859,1989,Joe Kleine,C,27,TOT,75,13,1411,19,10,0.485,0.005,0.352,9.7,19.9,14.7,6.4,1.1,0.9,17.3,17.6,-0.2,1.3,1,0.035,-3.9,-0.6,-4.5,-0.9,175,432,0.405,0,2,0,175,430,0.407,0.405,134,152,0.882,124,254,378,67,33,23,104,192,484
2862,1989,Bart Kofoed,SG,24,UTA,19,0,176,9,3.7,0.396,0.03,0.333,2.7,4.1,3.5,15.4,2.5,0,25.6,12.2,-0.3,0.2,0,-0.006,-5.7,0.7,-5,-0.1,12,33,0.364,0,1,0,12,32,0.375,0.364,6,11,0.545,4,7,11,20,9,0,13,22,30
2863,1989,Jon Koncak,C,25,ATL,74,22,1531,21,12,0.54,0.011,0.424,10.3,22.1,16.1,4.8,1.7,3.8,15.8,10.1,1.3,2.5,3.7,0.117,-1.4,3.1,1.8,1.5,141,269,0.524,0,3,0,141,266,0.53,0.524,63,114,0.553,147,306,453,56,54,98,60,238,345
2864,1989,Larry Krystkowiak,PF,24,MIL,80,77,2472,31,14.2,0.552,0.016,0.458,9.1,19.6,14.3,6.1,1.8,0.2,13.8,17.9,3.1,3.2,6.3,0.122,-0.4,0.4,0,1.3,362,766,0.473,4,12,0.333,358,754,0.475,0.475,289,351,0.823,198,412,610,107,93,9,147,219,1017
2865,1989,Bill Laimbeer,C,31,DET,81,81,2640,33,16.6,0.557,0.096,0.236,6.2,26.1,16.6,9.8,1,2.3,11.5,18.2,4,5,9,0.164,0.2,2.8,3,3.4,449,900,0.499,30,86,0.349,419,814,0.515,0.516,178,212,0.84,138,638,776,177,51,100,129,259,1106
2866,1989,Jeff Lamp,SF,29,LAL,37,0,176,5,6.8,0.421,0.058,0.072,4.1,16.6,10.8,11.3,2.2,0.6,18.3,20.5,-0.3,0.2,-0.1,-0.026,-6.1,-0.4,-6.5,-0.2,27,69,0.391,2,4,0.5,25,65,0.385,0.406,4,5,0.8,6,28,34,15,8,2,16,27,60
2867,1989,Jerome Lane,PF,22,DEN,54,1,550,10,12.3,0.427,0.027,0.438,15.5,22.4,18.7,14.3,1.6,0.4,14.1,24.7,-0.6,0.7,0.1,0.013,-2.7,-0.8,-3.5,-0.2,109,256,0.426,0,7,0,109,249,0.438,0.426,43,112,0.384,87,113,200,60,20,4,50,105,261
2868,1989,Andrew Lang,C,22,PHO,62,25,526,8,11.6,0.554,0,0.513,11.4,18,14.9,2,1.5,5,16.3,12.9,0.4,0.9,1.4,0.124,-2.4,2.2,-0.3,0.2,60,117,0.513,0,0,0,60,117,0.513,0.513,39,60,0.65,54,93,147,9,17,48,28,112,159
2869,1989,Allen Leavell,SG,31,HOU,55,3,627,11,7.7,0.417,0.218,0.319,2.3,6.8,4.6,26.8,1.9,0.5,22.4,17.7,-0.8,0.7,-0.1,-0.009,-4.4,-1.6,-6,-0.6,65,188,0.346,5,41,0.122,60,147,0.408,0.359,44,60,0.733,13,40,53,127,25,5,62,61,179
2870,1989,Eric Leckner,C,22,UTA,75,0,779,10,9.7,0.591,0,0.514,7.4,20,14.2,3.1,0.5,1.7,20.4,18.4,0.1,1.4,1.5,0.093,-4.2,-0.5,-4.7,-0.5,120,220,0.545,0,0,0,120,220,0.545,0.545,79,113,0.699,48,151,199,16,8,22,69,174,319
2871,1989,Keith Lee,PF,26,NJN,57,4,840,15,10.8,0.468,0.008,0.275,9.4,25.4,17.1,7,1.1,2.3,15.5,16.7,-0.2,1,0.8,0.045,-4.4,0.7,-3.7,-0.4,109,258,0.422,0,2,0,109,256,0.426,0.422,53,71,0.746,73,186,259,42,20,33,53,138,271
2872,1989,Jim Les,PG,25,UTA,82,0,781,10,7.9,0.418,0.105,0.549,3.5,8.4,6.2,36.5,1.7,0.4,34.8,13.7,-0.8,1.1,0.3,0.018,-5.1,-0.7,-5.8,-0.8,40,133,0.301,1,14,0.071,39,119,0.328,0.305,57,73,0.781,23,64,87,215,27,5,88,88,138
2873,1989,Fat Lever,SG,28,DEN,71,71,2745,39,20.6,0.513,0.054,0.282,6.7,18.9,12.4,26.9,3.2,0.4,10.3,21.3,5.1,4.2,9.2,0.161,3.2,2.5,5.7,5.3,558,1221,0.457,23,66,0.348,535,1155,0.463,0.466,270,344,0.785,187,475,662,559,195,20,157,178,1409
2874,1989,Cliff Levingston,PF,28,ATL,80,52,2184,27,13.4,0.563,0.009,0.336,9.5,15.4,12.4,4.7,2.2,1.9,13.9,14.1,2.7,2.8,5.5,0.121,0.2,1.8,2,2.2,300,568,0.528,1,5,0.2,299,563,0.531,0.529,133,191,0.696,194,304,498,75,97,70,105,270,734
2875,1989,Ralph Lewis,SG,25,CHH,42,0,336,8,10.8,0.492,0.025,0.322,11,9,10,6.4,1.6,0.5,14.8,19.8,-0.1,0.1,0,-0.005,-2.7,-1.7,-4.4,-0.2,58,121,0.479,1,3,0.333,57,118,0.483,0.483,19,39,0.487,35,26,61,15,11,3,24,28,136
2876,1989,Reggie Lewis,SF,23,BOS,81,57,2657,33,17.6,0.534,0.018,0.291,5.1,11.1,8.1,12.4,2.3,1.6,9.2,24.1,4.4,2.4,6.9,0.124,1.3,0,1.3,2.2,604,1242,0.486,3,22,0.136,601,1220,0.493,0.488,284,361,0.787,116,261,377,218,124,72,142,258,1495
2877,1989,Alton Lister,C,30,SEA,82,82,1806,22,13.7,0.529,0,0.328,12.4,21.6,16.9,4,0.7,6,15.8,16.3,1.3,2.3,3.7,0.097,-2.1,1.6,-0.6,0.7,271,543,0.499,0,0,0,271,543,0.499,0.499,115,178,0.646,207,338,545,54,28,180,117,310,657
2878,1989,Rob Lock,PF,22,LAC,20,0,110,6,5.3,0.389,0,0.469,13.6,17.4,15.5,4.5,1.3,2,25.2,18.5,-0.3,0.1,-0.2,-0.083,-8,-1.4,-9.4,-0.2,9,32,0.281,0,0,0,9,32,0.281,0.281,12,15,0.8,14,18,32,4,3,4,13,15,30
2879,1989,Brad Lohaus,PF,24,TOT,77,25,1214,16,11.6,0.472,0.023,0.212,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,-0.3,1.1,0.9,0.034,-3.5,-0.5,-4,-0.6,210,486,0.432,1,11,0.091,209,475,0.44,0.433,81,103,0.786,84,172,256,66,30,56,77,161,502
2882,1989,Grant Long,PF,22,MIA,82,73,2435,30,13.7,0.561,0.007,0.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,2,2.7,4.6,0.091,-0.4,1.3,0.9,1.8,336,692,0.486,0,5,0,336,687,0.489,0.486,304,406,0.749,240,306,546,149,122,48,201,337,976
2883,1989,John Long,SG,32,TOT,68,1,919,14,9.5,0.474,0.056,0.212,2.3,6.8,4.7,12.5,1.5,0.2,12.7,20.5,-0.2,0.4,0.2,0.011,-3.3,-2.1,-5.5,-0.8,147,359,0.409,8,20,0.4,139,339,0.41,0.421,70,76,0.921,18,59,77,80,29,3,57,84,372
2886,1989,Sidney Lowe,SG,29,CHH,14,0,250,18,13.7,0.385,0.08,0.44,2.5,13.1,7.5,44.6,2.7,0,23.2,6.4,0.3,0.2,0.5,0.1,-2.8,-1.2,-4,-0.1,8,25,0.32,0,2,0,8,23,0.348,0.32,7,11,0.636,6,28,34,93,14,0,9,28,23
2887,1989,John Lucas,PG,35,SEA,74,8,842,11,16.6,0.466,0.227,0.258,2.8,7.8,5.2,40.7,3.4,0.1,16.5,18.9,1.1,0.8,1.9,0.109,0.5,-2.3,-1.7,0.1,119,299,0.398,18,68,0.265,101,231,0.437,0.428,54,77,0.701,22,57,79,260,60,1,66,53,310
2888,1989,Rick Mahorn,PF,30,DET,72,61,1795,25,12.1,0.566,0.005,0.394,9.3,21.3,15.6,4.4,1.1,2.3,17.4,13.3,1.5,3.1,4.6,0.123,-1.6,2.5,0.9,1.3,203,393,0.517,0,2,0,203,391,0.519,0.517,116,155,0.748,141,355,496,59,40,66,97,206,522
2889,1989,Dan Majerle,SG,23,PHO,54,5,1354,25,11.3,0.479,0.19,0.294,5.1,11.1,8.2,11.8,2.1,0.6,9,15.7,0.9,1.7,2.5,0.09,-0.1,1.3,1.2,1.1,181,432,0.419,27,82,0.329,154,350,0.44,0.45,78,127,0.614,62,147,209,130,63,14,48,139,467
2890,1989,Jeff Malone,SG,27,WSB,76,75,2418,32,16.7,0.529,0.013,0.241,2.4,5.8,4,14.9,0.8,0.3,9.6,28.6,3.2,0.9,4.1,0.081,0.8,-3.4,-2.6,-0.3,677,1410,0.48,1,19,0.053,676,1391,0.486,0.48,296,340,0.871,55,124,179,219,39,14,165,155,1651
2891,1989,Karl Malone,PF,25,UTA,80,80,3126,39,24.4,0.592,0.01,0.589,10,19.6,15.1,12.8,2.3,1.3,12.7,30.4,8.6,6.6,15.2,0.233,4.2,1.9,6.1,6.5,809,1559,0.519,5,16,0.313,804,1543,0.521,0.521,703,918,0.766,259,594,853,219,144,70,285,286,2326
2892,1989,Moses Malone,C,33,ATL,81,80,2878,36,21.2,0.581,0.011,0.649,14.4,21.9,18.1,5.8,1.3,2.1,14.8,23.4,6.8,3.9,10.7,0.178,2,0,2.1,3,538,1096,0.491,0,12,0,538,1084,0.496,0.491,561,711,0.789,386,570,956,112,79,100,245,154,1637
2893,1989,Danny Manning,PF,22,LAC,26,18,950,37,13.4,0.538,0.014,0.288,7.9,11.3,9.6,12.2,2.1,1.5,18.7,20.6,0,0.7,0.7,0.034,-1,0.5,-0.5,0.4,177,358,0.494,1,5,0.2,176,353,0.499,0.496,79,103,0.767,70,101,171,81,44,25,93,89,434
2894,1989,Pace Mannion,SF,28,TOT,10,0,32,3,7.3,0.5,0.25,0,0,17,8.7,8.3,4.6,0,27.3,14.1,-0.1,0.1,0,0.008,-5.1,1.2,-3.8,0,4,8,0.5,0,2,0,4,6,0.667,0.5,0,0,0,0,5,5,2,3,0,3,5,8
2897,1989,Vernon Maxwell,SG,23,SAS,79,36,2065,26,12.1,0.496,0.156,0.294,2.5,8.5,5.4,20.7,1.9,0.2,16,20.9,0.1,1.4,1.5,0.035,-1.6,-1.7,-3.3,-0.7,357,827,0.432,32,129,0.248,325,698,0.466,0.451,181,243,0.745,49,153,202,301,86,8,178,136,927
2898,1989,Tim McCormick,C,26,HOU,81,0,1257,16,9.3,0.521,0.011,0.368,7.6,14.9,11.2,5.9,0.7,1.1,14.3,15.2,0.6,1.4,2,0.075,-2.9,-0.4,-3.3,-0.4,169,351,0.481,0,4,0,169,347,0.487,0.481,87,129,0.674,87,174,261,54,18,24,68,193,425
2899,1989,Rodney McCray,SF,27,SAC,68,65,2435,36,13.1,0.513,0.03,0.321,6.2,16.6,11.3,16.9,1.1,0.9,16.8,16.8,1.1,1.8,2.9,0.057,-1.2,1.1,0,1.2,340,729,0.466,5,22,0.227,335,707,0.474,0.47,169,234,0.722,143,371,514,293,57,36,168,121,854
2900,1989,Xavier McDaniel,SF,25,SEA,82,10,2385,29,18.6,0.533,0.026,0.308,8,12.4,10.2,9.1,1.7,1,11.8,29.8,3.5,1.8,5.3,0.107,0.7,-2.2,-1.5,0.3,677,1385,0.489,11,36,0.306,666,1349,0.494,0.493,312,426,0.732,177,256,433,134,84,40,210,231,1677
2901,1989,Ben McDonald,PF,26,GSW,11,0,103,9,12,0.684,0,0.789,3.9,7.7,5.8,6,1.7,0,10.5,10.5,0.2,0.1,0.3,0.131,-0.7,-1.4,-2.1,0,13,19,0.684,0,0,0,13,19,0.684,0.684,9,15,0.6,4,8,12,5,4,0,3,11,35
2902,1989,Mike McGee,SG,29,NJN,80,49,2027,25,13.2,0.529,0.278,0.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,1.2,1.1,2.3,0.055,0.6,-1.7,-1.2,0.4,434,917,0.473,93,255,0.365,341,662,0.515,0.524,77,144,0.535,73,116,189,116,80,12,124,184,1038
2903,1989,Kevin McHale,PF,31,BOS,78,74,2876,37,20.3,0.608,0.003,0.44,9,16.3,12.7,9.1,0.4,2,11.9,23.7,8.1,1.9,10.1,0.168,3.1,-0.9,2.1,3,661,1211,0.546,0,4,0,661,1207,0.548,0.546,436,533,0.818,223,414,637,172,26,97,196,223,1758
2904,1989,Derrick McKey,SF,22,SEA,82,82,2804,34,15.5,0.575,0.092,0.387,6.5,12.2,9.3,10.7,1.8,1.5,14.2,18.8,5,2.3,7.4,0.126,1.6,0.6,2.2,3,487,970,0.502,30,89,0.337,457,881,0.519,0.518,301,375,0.803,167,297,464,219,105,70,188,264,1305
2905,1989,Nate McMillan,PG,24,SEA,75,74,2341,31,14.5,0.468,0.144,0.39,6.6,12.1,9.3,36.4,3.2,1.1,27.1,13.3,1.7,2.7,4.4,0.09,0.4,1.7,2.1,2.4,199,485,0.41,15,70,0.214,184,415,0.443,0.426,119,189,0.63,143,245,388,696,156,42,211,236,532
2906,1989,Mark McNamara,C,29,LAL,39,0,318,8,11.2,0.575,0,1.219,14.3,20.4,17.5,3.9,0.6,0.5,19.6,15.9,0.4,0.3,0.7,0.106,-2.2,-2.1,-4.2,-0.2,32,64,0.5,0,0,0,32,64,0.5,0.5,49,78,0.628,38,62,100,10,4,3,24,51,113
2907,1989,Reggie Miller,SG,23,IND,74,70,2536,34,15.7,0.602,0.294,0.409,3.4,9.1,6.4,12.9,1.8,0.7,12.7,18.5,5.2,1.3,6.5,0.124,2.7,-0.4,2.3,2.8,398,831,0.479,98,244,0.402,300,587,0.511,0.538,287,340,0.844,73,219,292,227,93,29,143,170,1181
2908,1989,Todd Mitchell,SF,22,TOT,24,0,353,15,7.5,0.491,0,0.66,5.5,10.6,7.9,8.6,2.2,0.3,20.9,18.1,-0.4,0.3,-0.1,-0.008,-4.9,-0.6,-5.5,-0.3,43,97,0.443,0,0,0,43,97,0.443,0.443,37,64,0.578,18,32,50,21,16,2,33,51,123
2911,1989,Paul Mokeski,C,32,MIL,74,0,690,9,8.2,0.443,0.159,0.311,10.4,21.1,15.7,6.7,2,1.9,15.8,13.3,-0.1,1.1,1,0.072,-3.2,1.5,-1.7,0.1,59,164,0.36,7,26,0.269,52,138,0.377,0.381,40,51,0.784,63,124,187,36,29,21,35,153,165
2912,1989,Sidney Moncrief,PG,31,MIL,62,50,1594,26,16.4,0.591,0.137,0.445,3.3,9.3,6.2,16.9,2,0.5,12.9,19,3.5,1.6,5,0.151,1.8,-0.3,1.5,1.4,261,532,0.491,25,73,0.342,236,459,0.514,0.514,205,237,0.865,46,126,172,188,65,13,94,114,752
2913,1989,Chris Morris,SF,23,NJN,76,48,2096,28,15,0.528,0.193,0.281,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,0.8,2,2.8,0.064,0.5,0.2,0.7,1.4,414,905,0.457,64,175,0.366,350,730,0.479,0.493,182,254,0.717,188,209,397,119,102,60,190,250,1074
2914,1989,Richard Morton,PG,22,IND,2,0,11,6,12.9,0.75,0,0,0,0,0,15.7,0,0,20,19,0,0,0,0.067,-1.3,-8.1,-9.4,0,3,4,0.75,0,0,0,3,4,0.75,0.75,0,0,0,0,0,0,1,0,0,1,2,6
2915,1989,Chris Mullin,SF,25,GSW,82,82,3093,38,21.9,0.581,0.061,0.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,7.5,3.1,10.6,0.165,4,-0.2,3.7,4.4,830,1630,0.509,23,100,0.23,807,1530,0.527,0.516,493,553,0.892,152,331,483,415,176,39,296,178,2176
2916,1989,Pete Myers,SG,25,TOT,33,0,270,8,12.4,0.505,0.027,0.658,6.1,7.6,6.8,21.6,3.4,0.4,19.6,17,0.2,0.3,0.5,0.087,-1.6,-0.2,-1.8,0,31,73,0.425,0,2,0,31,71,0.437,0.425,33,48,0.688,15,18,33,48,20,2,23,44,95
2919,1989,Larry Nance,PF,29,CLE,73,72,2526,35,19.9,0.59,0.004,0.363,7.4,18,13,9.2,1.1,4.7,9.9,19.9,5.7,4.7,10.3,0.197,1.1,2.9,4,3.8,496,920,0.539,0,4,0,496,916,0.541,0.539,267,334,0.799,156,425,581,159,57,206,117,186,1259
2920,1989,Calvin Natt,SF,32,TOT,24,0,353,15,10.7,0.501,0.009,0.681,8.1,15.7,11.7,6.6,1,0.5,16.6,19.8,0,0.3,0.3,0.036,-4.2,-2.2,-6.4,-0.4,47,116,0.405,0,1,0,47,115,0.409,0.405,57,79,0.722,28,50,78,18,8,3,30,32,151
2923,1989,Craig Neal,PG,24,TOT,53,0,500,9,6.7,0.428,0.276,0.187,1.5,5.1,3.2,31.6,2.3,0.5,28.9,15,-0.6,0.3,-0.3,-0.025,-5.3,-3.1,-8.4,-0.8,45,123,0.366,10,34,0.294,35,89,0.393,0.407,14,23,0.609,7,22,29,118,24,4,54,70,114
2926,1989,Ed Nealy,PF,28,TOT,43,0,258,6,6,0.375,0.056,0.25,9.6,22.9,16.5,6.3,1.3,0.2,14.9,7.3,0,0.4,0.4,0.066,-3.9,1.1,-2.8,-0.1,13,36,0.361,0,2,0,13,34,0.382,0.361,4,9,0.444,22,56,78,14,7,1,7,45,30
2929,1989,Chuck Nevitt,C,29,HOU,43,0,228,5,8.1,0.471,0,0.258,8.1,22.1,15.2,1.8,1,7.5,24.2,16.1,-0.4,0.5,0.1,0.022,-8,2.3,-5.6,-0.2,27,62,0.435,0,0,0,27,62,0.435,0.435,11,16,0.688,17,47,64,3,5,29,22,51,65
2930,1989,Johnny Newman,SF,25,NYK,81,80,2336,29,15.3,0.582,0.3,0.367,4.3,5.5,4.9,9.4,2.2,0.6,12.1,21,4.9,1.8,6.7,0.138,2.3,-1.2,1.1,1.8,455,957,0.475,97,287,0.338,358,670,0.534,0.526,286,351,0.815,93,113,206,162,111,23,153,259,1293
2931,1989,Norm Nixon,PG,33,LAC,53,30,1318,25,9.8,0.454,0.078,0.176,1.1,5.3,3.2,33.3,1.6,0,22.8,15.5,-0.6,0.3,-0.4,-0.013,-4,-3.8,-7.8,-1.9,153,370,0.414,8,29,0.276,145,341,0.425,0.424,48,65,0.738,13,65,78,339,46,0,118,69,362
2932,1989,Ken Norman,SF,24,LAC,80,79,3020,38,15.4,0.522,0.017,0.212,8.7,14.9,11.8,13.6,1.6,1.2,12.9,20.8,1.9,2.1,4,0.064,0.4,0.3,0.7,2,638,1271,0.502,4,21,0.19,634,1250,0.507,0.504,170,270,0.63,245,422,667,277,106,66,206,223,1450
2933,1989,Charles Oakley,PF,25,NYK,82,82,2604,32,14.8,0.56,0.057,0.305,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,2.5,3.3,5.7,0.106,0.4,1.1,1.5,2.3,426,835,0.51,12,48,0.25,414,787,0.526,0.517,197,255,0.773,343,518,861,187,104,14,248,270,1061
2934,1989,Hakeem Olajuwon,C,26,HOU,82,82,3024,37,25.2,0.552,0.006,0.419,12.2,27.2,19.8,8.2,3.3,5.5,13,28.2,4.6,7.8,12.4,0.197,1.3,4.1,5.4,5.6,790,1556,0.508,0,10,0,790,1546,0.511,0.508,454,652,0.696,338,767,1105,149,213,282,275,329,2034
2935,1989,Jose Ortiz,PF,25,UTA,51,15,327,6,8.1,0.477,0.008,0.416,11,8.8,9.8,5.3,1.2,1.3,19.6,23.8,-0.5,0.5,-0.1,-0.01,-5.3,-1.2,-6.5,-0.4,55,125,0.44,0,1,0,55,124,0.444,0.44,31,52,0.596,30,28,58,11,8,7,36,40,141
2936,1989,Robert Parish,C,35,BOS,80,80,2840,36,21.6,0.607,0,0.391,14,26.1,20.1,9.1,1.4,2.4,14,20.9,6.9,3.6,10.5,0.177,3,1.2,4.2,4.5,596,1045,0.57,0,0,0,596,1045,0.57,0.57,294,409,0.719,342,654,996,175,79,116,200,209,1486
2937,1989,Jim Paxson,PG,31,BOS,57,7,1138,20,11.5,0.502,0.054,0.231,1.8,5.6,3.7,13.2,1.6,0.4,10.4,20,0.7,0.5,1.3,0.053,-1.6,-2.4,-4,-0.6,202,445,0.454,4,24,0.167,198,421,0.47,0.458,84,103,0.816,18,56,74,107,38,8,57,96,492
2938,1989,John Paxson,PG,28,CHI,78,20,1738,22,12,0.536,0.259,0.07,0.9,5.2,3.1,24.3,1.5,0.2,11.8,14.8,2.3,1,3.3,0.091,-0.6,-2.9,-3.4,-0.6,246,513,0.48,44,133,0.331,202,380,0.532,0.522,31,36,0.861,13,81,94,308,53,6,71,162,567
2939,1989,Will Perdue,C,23,CHI,30,0,190,6,7.2,0.422,0,0.194,11.3,15.9,13.7,8.1,1,1.9,16.1,21,-0.3,0.2,-0.1,-0.021,-5.9,-1.4,-7.2,-0.3,29,72,0.403,0,0,0,29,72,0.403,0.403,8,14,0.571,18,27,45,11,4,6,15,38,66
2940,1989,Sam Perkins,PF,27,DAL,78,77,2860,37,15.3,0.53,0.04,0.343,9.2,17.3,13.3,6.7,1.3,1.9,11.3,18.8,3.3,3.1,6.4,0.108,-0.2,0.8,0.5,1.8,445,959,0.464,7,38,0.184,438,921,0.476,0.468,274,329,0.833,235,453,688,127,76,92,141,224,1171
2941,1989,Tim Perry,C,23,PHO,62,15,614,10,14.4,0.56,0.02,0.323,11,11.8,11.4,3.8,1.4,2.9,13.9,17.2,0.6,0.8,1.4,0.109,-1,0.4,-0.6,0.2,108,201,0.537,1,4,0.25,107,197,0.543,0.54,40,65,0.615,61,71,132,18,19,32,37,47,257
2942,1989,Chuck Person,SF,24,IND,80,79,3012,38,15.2,0.544,0.141,0.211,5.6,13,9.5,15.6,1.3,0.3,16.2,26.3,1.4,1.7,3,0.048,0.9,-1,-0.1,1.5,711,1453,0.489,63,205,0.307,648,1248,0.519,0.511,243,307,0.792,144,372,516,289,83,18,308,280,1728
2943,1989,Jim Petersen,C,26,SAC,66,40,1633,25,11.4,0.498,0.013,0.254,7.8,19.5,13.6,7.3,1.4,2.4,17.9,20.6,-1.1,1.8,0.6,0.019,-4,0.6,-3.4,-0.6,278,606,0.459,0,8,0,278,598,0.465,0.459,115,154,0.747,121,292,413,81,47,68,147,236,671
2944,1989,Ricky Pierce,SG,29,MIL,75,4,2078,28,18.6,0.573,0.035,0.292,4.5,6.5,5.5,12.4,1.8,0.6,8.9,25.2,5,1.7,6.7,0.155,2.5,-1.6,0.8,1.5,527,1018,0.518,8,36,0.222,519,982,0.529,0.522,255,297,0.859,82,115,197,156,77,19,112,193,1317
2945,1989,Ed Pinckney,PF,25,TOT,80,33,2012,25,17.2,0.591,0.01,0.563,9,15.5,12.3,8.3,2,1.9,13.3,18.3,4,2.1,6.1,0.145,0.6,0.8,1.5,1.8,319,622,0.513,0,6,0,319,616,0.518,0.513,280,350,0.8,166,283,449,118,83,66,119,202,918
2948,1989,Scottie Pippen,SF,23,CHI,73,56,2413,33,14.9,0.524,0.089,0.347,6.8,14.3,10.7,15.1,2.9,1.5,16.6,21.3,0.7,3.3,4,0.08,-0.4,1.9,1.4,2.1,413,867,0.476,21,77,0.273,392,790,0.496,0.488,201,301,0.668,138,307,445,256,139,61,199,261,1048
2949,1989,Olden Polynice,C,24,SEA,80,0,835,10,10.3,0.535,0.011,0.478,12.7,14.9,13.8,3.2,2.1,2.2,17.4,12.6,0.6,0.9,1.5,0.086,-1.7,0.4,-1.2,0.2,91,180,0.506,0,2,0,91,178,0.511,0.506,51,86,0.593,98,108,206,21,37,30,46,164,233
2950,1989,Dave Popson,PF,24,TOT,17,0,106,6,6.4,0.407,0,0.1,12.2,15.5,13.9,10.6,0.4,1.6,19.3,19.5,-0.2,0.1,-0.1,-0.065,-6,-1.8,-7.8,-0.2,16,40,0.4,0,0,0,16,40,0.4,0.4,2,4,0.5,12,15,27,8,1,3,10,17,34
2953,1989,Terry Porter,PG,25,POR,81,81,3102,38,17.7,0.555,0.191,0.283,2.9,10.2,6.4,32.8,2.2,0.2,16.1,19.1,6.5,2.6,9.2,0.142,2.8,-0.6,2.2,3.3,540,1146,0.471,79,219,0.361,461,927,0.497,0.506,272,324,0.84,85,282,367,770,146,8,248,187,1431
2954,1989,Paul Pressey,SG,30,MIL,67,62,2170,32,15,0.539,0.085,0.372,3.8,10.2,7,28.1,2.7,1.3,19.6,17.9,2.1,2.7,4.8,0.105,0.7,1.4,2.2,2.3,307,648,0.474,12,55,0.218,295,593,0.497,0.483,187,241,0.776,73,189,262,439,119,44,184,221,813
2955,1989,Dominic Pressley,PG,24,TOT,13,0,124,10,5.3,0.329,0.065,0.29,2.5,11,6.6,25.8,1.5,0,23.9,15,-0.3,0.1,-0.2,-0.069,-6.8,-1.4,-8.2,-0.2,9,31,0.29,0,2,0,9,29,0.31,0.29,5,9,0.556,3,12,15,26,4,0,11,11,23
2958,1989,Harold Pressley,PF,25,SAC,80,36,2257,28,15.7,0.529,0.338,0.141,10.1,13,11.5,11.3,2,1.9,11.8,19.1,2.7,2.1,4.8,0.102,1.9,0.8,2.7,2.7,383,873,0.439,119,295,0.403,264,578,0.457,0.507,96,123,0.78,216,269,485,174,93,76,124,215,981
2959,1989,Mark Price,PG,24,CLE,75,74,2728,36,20.6,0.623,0.21,0.29,2.1,7,4.7,33.8,2.1,0.1,15.7,21,8,3.3,11.3,0.199,4.6,-1.1,3.5,3.8,529,1006,0.526,93,211,0.441,436,795,0.548,0.572,263,292,0.901,48,178,226,631,115,7,212,98,1414
2960,1989,Kurt Rambis,PF,30,CHH,75,75,2233,30,16.1,0.565,0.005,0.396,12.7,22.7,17.4,9.9,2.1,1.5,16.7,16.2,2.6,2.3,4.8,0.104,0.4,2.4,2.8,2.7,325,627,0.518,0,3,0,325,624,0.521,0.518,182,248,0.734,269,434,703,159,100,57,148,208,832
2961,1989,Blair Rasmussen,C,26,DEN,77,22,1308,17,11.6,0.476,0,0.14,7.8,15.2,11.3,4.9,1,1.8,7.4,19.4,0.4,1.3,1.8,0.065,-3.2,-1.5,-4.7,-0.9,257,577,0.445,0,0,0,257,577,0.445,0.445,69,81,0.852,105,182,287,49,29,41,49,194,583
2962,1989,Robert Reid,SF,33,CHH,82,54,2152,26,12.2,0.464,0.043,0.161,4,11.9,7.8,11.4,1.2,0.5,7.5,26.8,-0.8,0.7,-0.1,-0.002,-2,-2.2,-4.2,-1.2,519,1214,0.428,17,52,0.327,502,1162,0.432,0.435,152,196,0.776,82,220,302,153,53,20,106,235,1207
2963,1989,Jerry Reynolds,SG,26,SEA,56,0,737,13,17.6,0.497,0.042,0.468,7.2,8,7.6,12,3.4,2.1,11.7,26.4,0.8,0.8,1.6,0.107,-0.4,-0.4,-0.8,0.2,149,357,0.417,3,15,0.2,146,342,0.427,0.422,127,167,0.76,49,51,100,62,53,26,57,58,428
